query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection	original.query.size
1	TRUE	0.0286	97	626	16	0.026	0.165	REAC:R-MMU-194138	rea	34	Signaling by VEGF	2	ENSMUSG00000001847,ENSMUSG00000004791,ENSMUSG00000016933,ENSMUSG00000020689,ENSMUSG00000022781,ENSMUSG00000023951,ENSMUSG00000024142,ENSMUSG00000027087,ENSMUSG00000027665,ENSMUSG00000029528,ENSMUSG00000031284,ENSMUSG00000031834,ENSMUSG00000036106,ENSMUSG00000041417,ENSMUSG00000044813,ENSMUSG00000061878	1325
1	TRUE	0.0317	89	626	15	0.024	0.169	REAC:R-MMU-4420097	rea	34	VEGFA-VEGFR2 Pathway	3	ENSMUSG00000001847,ENSMUSG00000016933,ENSMUSG00000020689,ENSMUSG00000022781,ENSMUSG00000023951,ENSMUSG00000024142,ENSMUSG00000027087,ENSMUSG00000027665,ENSMUSG00000029528,ENSMUSG00000031284,ENSMUSG00000031834,ENSMUSG00000036106,ENSMUSG00000041417,ENSMUSG00000044813,ENSMUSG00000061878	1325
1	TRUE	0.0498	53	626	10	0.016	0.189	REAC:R-MMU-186797	rea	34	Signaling by PDGF	2	ENSMUSG00000004040,ENSMUSG00000016933,ENSMUSG00000019312,ENSMUSG00000027665,ENSMUSG00000028771,ENSMUSG00000029304,ENSMUSG00000031538,ENSMUSG00000031834,ENSMUSG00000040152,ENSMUSG00000041417	1325
1	TRUE	0.0161	41	626	10	0.016	0.244	REAC:R-MMU-177929	rea	34	Signaling by EGFR	2	ENSMUSG00000016933,ENSMUSG00000022114,ENSMUSG00000027665,ENSMUSG00000028771,ENSMUSG00000029528,ENSMUSG00000030029,ENSMUSG00000031511,ENSMUSG00000031714,ENSMUSG00000037211,ENSMUSG00000041417	1325
1	TRUE	0.0377	84	626	14	0.022	0.167	REAC:R-MMU-190236	rea	34	Signaling by FGFR	2	ENSMUSG00000007850,ENSMUSG00000016933,ENSMUSG00000022114,ENSMUSG00000023266,ENSMUSG00000026994,ENSMUSG00000027351,ENSMUSG00000027665,ENSMUSG00000029195,ENSMUSG00000031714,ENSMUSG00000041417,ENSMUSG00000045671,ENSMUSG00000051379,ENSMUSG00000054252,ENSMUSG00000057967	1325
1	TRUE	0.0474	51	626	10	0.016	0.196	REAC:R-MMU-5654741	rea	34	Signaling by FGFR3	3	ENSMUSG00000016933,ENSMUSG00000022114,ENSMUSG00000023266,ENSMUSG00000026994,ENSMUSG00000027665,ENSMUSG00000029195,ENSMUSG00000031714,ENSMUSG00000041417,ENSMUSG00000054252,ENSMUSG00000057967	1325
1	TRUE	0.0498	36	626	8	0.013	0.222	REAC:R-MMU-5654708	rea	34	Downstream signaling of activated FGFR3	4	ENSMUSG00000016933,ENSMUSG00000023266,ENSMUSG00000027665,ENSMUSG00000029195,ENSMUSG00000031714,ENSMUSG00000041417,ENSMUSG00000054252,ENSMUSG00000057967	1325
1	TRUE	0.0161	56	626	12	0.019	0.214	REAC:R-MMU-5654736	rea	34	Signaling by FGFR1	3	ENSMUSG00000016933,ENSMUSG00000022114,ENSMUSG00000023266,ENSMUSG00000027351,ENSMUSG00000027665,ENSMUSG00000029195,ENSMUSG00000031714,ENSMUSG00000041417,ENSMUSG00000045671,ENSMUSG00000051379,ENSMUSG00000054252,ENSMUSG00000057967	1325
1	TRUE	0.0364	39	626	9	0.014	0.231	REAC:R-MMU-5654687	rea	34	Downstream signaling of activated FGFR1	4	ENSMUSG00000016933,ENSMUSG00000023266,ENSMUSG00000027665,ENSMUSG00000029195,ENSMUSG00000031714,ENSMUSG00000041417,ENSMUSG00000051379,ENSMUSG00000054252,ENSMUSG00000057967	1325
1	TRUE	0.0498	36	626	8	0.013	0.222	REAC:R-MMU-5654716	rea	102	Downstream signaling of activated FGFR4	1	ENSMUSG00000016933,ENSMUSG00000023266,ENSMUSG00000027665,ENSMUSG00000029195,ENSMUSG00000031714,ENSMUSG00000041417,ENSMUSG00000054252,ENSMUSG00000057967	1325
1	TRUE	0.0161	21	626	7	0.011	0.333	REAC:R-MMU-3000171	rea	4	Non-integrin membrane-ECM interactions	1	ENSMUSG00000002603,ENSMUSG00000003534,ENSMUSG00000015533,ENSMUSG00000017009,ENSMUSG00000020689,ENSMUSG00000027087,ENSMUSG00000027111	1325
1	TRUE	0.0161	15	626	6	0.01	0.4	REAC:R-MMU-3000170	rea	4	Syndecan interactions	2	ENSMUSG00000002603,ENSMUSG00000015533,ENSMUSG00000017009,ENSMUSG00000020689,ENSMUSG00000027087,ENSMUSG00000027111	1325
1	TRUE	0.0498	36	626	8	0.013	0.222	REAC:R-MMU-389356	rea	1	CD28 co-stimulation	1	ENSMUSG00000001847,ENSMUSG00000022781,ENSMUSG00000024142,ENSMUSG00000027665,ENSMUSG00000031284,ENSMUSG00000031834,ENSMUSG00000036106,ENSMUSG00000041417	1325
1	TRUE	0.0498	264	626	30	0.048	0.114	REAC:R-MMU-422475	rea	82	Axon guidance	1	ENSMUSG00000001847,ENSMUSG00000005958,ENSMUSG00000006304,ENSMUSG00000016933,ENSMUSG00000019312,ENSMUSG00000020152,ENSMUSG00000020689,ENSMUSG00000022781,ENSMUSG00000023951,ENSMUSG00000026596,ENSMUSG00000026842,ENSMUSG00000027087,ENSMUSG00000027200,ENSMUSG00000027665,ENSMUSG00000027954,ENSMUSG00000029684,ENSMUSG00000029710,ENSMUSG00000031284,ENSMUSG00000031511,ENSMUSG00000031714,ENSMUSG00000031834,ENSMUSG00000035027,ENSMUSG00000041351,ENSMUSG00000041417,ENSMUSG00000044813,ENSMUSG00000052397,ENSMUSG00000053646,ENSMUSG00000054364,ENSMUSG00000054855,ENSMUSG00000061353	1325
1	TRUE	0.0453	77	626	13	0.021	0.169	REAC:R-MMU-1483255	rea	17	PI Metabolism	1	ENSMUSG00000002733,ENSMUSG00000017831,ENSMUSG00000018401,ENSMUSG00000026447,ENSMUSG00000027665,ENSMUSG00000029186,ENSMUSG00000031834,ENSMUSG00000032737,ENSMUSG00000034570,ENSMUSG00000038861,ENSMUSG00000039458,ENSMUSG00000041417,ENSMUSG00000041757	1325
1	TRUE	0.0474	51	626	10	0.016	0.196	REAC:R-MMU-1660499	rea	17	Synthesis of PIPs at the plasma membrane	2	ENSMUSG00000002733,ENSMUSG00000017831,ENSMUSG00000026447,ENSMUSG00000027665,ENSMUSG00000029186,ENSMUSG00000031834,ENSMUSG00000032737,ENSMUSG00000034570,ENSMUSG00000041417,ENSMUSG00000041757	1325
1	TRUE	0.0498	230	626	27	0.043	0.117	REAC:R-MMU-1257604	rea	74	PIP3 activates AKT signaling	1	ENSMUSG00000000085,ENSMUSG00000003541,ENSMUSG00000018166,ENSMUSG00000020184,ENSMUSG00000022553,ENSMUSG00000023034,ENSMUSG00000024142,ENSMUSG00000024486,ENSMUSG00000024811,ENSMUSG00000025577,ENSMUSG00000025578,ENSMUSG00000027665,ENSMUSG00000028796,ENSMUSG00000029195,ENSMUSG00000029377,ENSMUSG00000029440,ENSMUSG00000031714,ENSMUSG00000031834,ENSMUSG00000036106,ENSMUSG00000039989,ENSMUSG00000041417,ENSMUSG00000044167,ENSMUSG00000048756,ENSMUSG00000054252,ENSMUSG00000057967,ENSMUSG00000082361,ENSMUSG00000089715	1325
1	TRUE	0.0161	101	626	17	0.027	0.168	REAC:R-MMU-5357801	rea	42	Programmed Cell Death	1	ENSMUSG00000007659,ENSMUSG00000018965,ENSMUSG00000022285,ENSMUSG00000022565,ENSMUSG00000024521,ENSMUSG00000024812,ENSMUSG00000025779,ENSMUSG00000026029,ENSMUSG00000026031,ENSMUSG00000027381,ENSMUSG00000031628,ENSMUSG00000039005,ENSMUSG00000040093,ENSMUSG00000051391,ENSMUSG00000051439,ENSMUSG00000057329,ENSMUSG00000057367	1325
1	TRUE	0.0161	98	626	17	0.027	0.173	REAC:R-MMU-109581	rea	42	Apoptosis	2	ENSMUSG00000007659,ENSMUSG00000018965,ENSMUSG00000022285,ENSMUSG00000022565,ENSMUSG00000024521,ENSMUSG00000024812,ENSMUSG00000025779,ENSMUSG00000026029,ENSMUSG00000026031,ENSMUSG00000027381,ENSMUSG00000031628,ENSMUSG00000039005,ENSMUSG00000040093,ENSMUSG00000051391,ENSMUSG00000051439,ENSMUSG00000057329,ENSMUSG00000057367	1325
1	TRUE	0.0377	19	626	6	0.01	0.316	REAC:R-MMU-5357769	rea	42	Caspase activation via extrinsic apoptotic signalling pathway	3	ENSMUSG00000025779,ENSMUSG00000026029,ENSMUSG00000026031,ENSMUSG00000031628,ENSMUSG00000039005,ENSMUSG00000051439	1325
1	TRUE	0.00858	28	626	9	0.014	0.321	REAC:R-MMU-109606	rea	42	Intrinsic Pathway for Apoptosis	3	ENSMUSG00000007659,ENSMUSG00000018965,ENSMUSG00000022285,ENSMUSG00000024521,ENSMUSG00000026029,ENSMUSG00000027381,ENSMUSG00000040093,ENSMUSG00000051391,ENSMUSG00000057329	1325
1	TRUE	0.0131	18	626	7	0.011	0.389	REAC:R-MMU-114452	rea	42	Activation of BH3-only proteins	4	ENSMUSG00000018965,ENSMUSG00000022285,ENSMUSG00000024521,ENSMUSG00000027381,ENSMUSG00000040093,ENSMUSG00000051391,ENSMUSG00000057329	1325
1	TRUE	0.00704	7	626	5	0.008	0.714	REAC:R-MMU-111453	rea	42	BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members	4	ENSMUSG00000007659,ENSMUSG00000024521,ENSMUSG00000027381,ENSMUSG00000040093,ENSMUSG00000057329	1325
1	TRUE	0.0364	18	626	6	0.01	0.333	REAC:R-MMU-3928664	rea	59	Ephrin signaling	1	ENSMUSG00000001847,ENSMUSG00000005958,ENSMUSG00000022781,ENSMUSG00000029710,ENSMUSG00000031284,ENSMUSG00000031511	1325
1	TRUE	0.0079	16	626	7	0.011	0.438	REAC:R-MMU-1963642	rea	100	PI3K events in ERBB2 signaling	1	ENSMUSG00000018166,ENSMUSG00000024486,ENSMUSG00000027665,ENSMUSG00000029377,ENSMUSG00000031714,ENSMUSG00000041417,ENSMUSG00000082361	1325
1	TRUE	0.0453	42	626	9	0.014	0.214	REAC:R-MMU-168643	rea	27	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	1	ENSMUSG00000007659,ENSMUSG00000019850,ENSMUSG00000020623,ENSMUSG00000022414,ENSMUSG00000026029,ENSMUSG00000037860,ENSMUSG00000057329,ENSMUSG00000057367,ENSMUSG00000060477	1325
