query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection	original.query.size
1	TRUE	0.0396	51	530	9	0.017	0.176	REAC:R-MMU-5654741	rea	37	Signaling by FGFR3	3	ENSMUSG00000022114,ENSMUSG00000023266,ENSMUSG00000026994,ENSMUSG00000027665,ENSMUSG00000031714,ENSMUSG00000041417,ENSMUSG00000042626,ENSMUSG00000054252,ENSMUSG00000057967	1133
1	TRUE	0.05	36	530	7	0.013	0.194	REAC:R-MMU-5654708	rea	37	Downstream signaling of activated FGFR3	4	ENSMUSG00000023266,ENSMUSG00000027665,ENSMUSG00000031714,ENSMUSG00000041417,ENSMUSG00000042626,ENSMUSG00000054252,ENSMUSG00000057967	1133
1	TRUE	0.0471	18	530	5	0.009	0.278	REAC:R-MMU-5654710	rea	37	PI-3K cascade:FGFR3	5	ENSMUSG00000027665,ENSMUSG00000031714,ENSMUSG00000041417,ENSMUSG00000054252,ENSMUSG00000057967	1133
1	TRUE	0.038	41	530	8	0.015	0.195	REAC:R-MMU-1566948	rea	72	Elastic fibre formation	1	ENSMUSG00000002020,ENSMUSG00000020689,ENSMUSG00000021253,ENSMUSG00000025185,ENSMUSG00000026971,ENSMUSG00000027087,ENSMUSG00000027358,ENSMUSG00000039239	1133
1	TRUE	0.0354	31	530	7	0.013	0.226	REAC:R-MMU-2129379	rea	72	Molecules associated with elastic fibres	2	ENSMUSG00000002020,ENSMUSG00000020689,ENSMUSG00000021253,ENSMUSG00000026971,ENSMUSG00000027087,ENSMUSG00000027358,ENSMUSG00000039239	1133
1	TRUE	0.05	45	530	8	0.015	0.178	REAC:R-MMU-451927	rea	87	Interleukin-2 family signaling	1	ENSMUSG00000004040,ENSMUSG00000018916,ENSMUSG00000027665,ENSMUSG00000028698,ENSMUSG00000031712,ENSMUSG00000034801,ENSMUSG00000041417,ENSMUSG00000042626	1133
1	TRUE	0.05	2	530	2	0.004	1	REAC:R-MMU-9008059	rea	82	Interleukin-37 signaling	1	ENSMUSG00000004040,ENSMUSG00000020115	1133
1	TRUE	0.00843	63	530	12	0.023	0.19	REAC:R-MMU-216083	rea	17	Integrin cell surface interactions	1	ENSMUSG00000001507,ENSMUSG00000005087,ENSMUSG00000015533,ENSMUSG00000020689,ENSMUSG00000026971,ENSMUSG00000027087,ENSMUSG00000027111,ENSMUSG00000027962,ENSMUSG00000029304,ENSMUSG00000037405,ENSMUSG00000040152,ENSMUSG00000053062	1133
1	TRUE	0.0184	101	530	15	0.028	0.149	REAC:R-MMU-5357801	rea	40	Programmed Cell Death	1	ENSMUSG00000007659,ENSMUSG00000021408,ENSMUSG00000022074,ENSMUSG00000022565,ENSMUSG00000024521,ENSMUSG00000025779,ENSMUSG00000026029,ENSMUSG00000026031,ENSMUSG00000027381,ENSMUSG00000031628,ENSMUSG00000039005,ENSMUSG00000040093,ENSMUSG00000051391,ENSMUSG00000051439,ENSMUSG00000057329	1133
1	TRUE	0.0139	98	530	15	0.028	0.153	REAC:R-MMU-109581	rea	40	Apoptosis	2	ENSMUSG00000007659,ENSMUSG00000021408,ENSMUSG00000022074,ENSMUSG00000022565,ENSMUSG00000024521,ENSMUSG00000025779,ENSMUSG00000026029,ENSMUSG00000026031,ENSMUSG00000027381,ENSMUSG00000031628,ENSMUSG00000039005,ENSMUSG00000040093,ENSMUSG00000051391,ENSMUSG00000051439,ENSMUSG00000057329	1133
1	TRUE	0.026	28	530	7	0.013	0.25	REAC:R-MMU-109606	rea	40	Intrinsic Pathway for Apoptosis	3	ENSMUSG00000007659,ENSMUSG00000024521,ENSMUSG00000026029,ENSMUSG00000027381,ENSMUSG00000040093,ENSMUSG00000051391,ENSMUSG00000057329	1133
1	TRUE	0.0471	18	530	5	0.009	0.278	REAC:R-MMU-114452	rea	40	Activation of BH3-only proteins	4	ENSMUSG00000024521,ENSMUSG00000027381,ENSMUSG00000040093,ENSMUSG00000051391,ENSMUSG00000057329	1133
1	TRUE	0.00159	7	530	5	0.009	0.714	REAC:R-MMU-111453	rea	40	BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members	4	ENSMUSG00000007659,ENSMUSG00000024521,ENSMUSG00000027381,ENSMUSG00000040093,ENSMUSG00000057329	1133
1	TRUE	0.00159	19	530	8	0.015	0.421	REAC:R-MMU-5357769	rea	40	Caspase activation via extrinsic apoptotic signalling pathway	3	ENSMUSG00000021408,ENSMUSG00000022074,ENSMUSG00000025779,ENSMUSG00000026029,ENSMUSG00000026031,ENSMUSG00000031628,ENSMUSG00000039005,ENSMUSG00000051439	1133
1	TRUE	0.00159	15	530	7	0.013	0.467	REAC:R-MMU-140534	rea	40	Ligand-dependent caspase activation	4	ENSMUSG00000021408,ENSMUSG00000022074,ENSMUSG00000025779,ENSMUSG00000026029,ENSMUSG00000026031,ENSMUSG00000039005,ENSMUSG00000051439	1133
1	TRUE	0.038	10	530	4	0.008	0.4	REAC:R-MMU-69416	rea	40	Dimerization of procaspase-8	5	ENSMUSG00000021408,ENSMUSG00000022074,ENSMUSG00000026029,ENSMUSG00000026031	1133
1	TRUE	0.038	10	530	4	0.008	0.4	REAC:R-MMU-3371378	rea	40	Regulation by c-FLIP	5	ENSMUSG00000021408,ENSMUSG00000022074,ENSMUSG00000026029,ENSMUSG00000026031	1133
1	TRUE	0.0354	23	530	6	0.011	0.261	REAC:R-MMU-112409	rea	36	RAF-independent MAPK1/3 activation	1	ENSMUSG00000019960,ENSMUSG00000031530,ENSMUSG00000034765,ENSMUSG00000037887,ENSMUSG00000039384,ENSMUSG00000053716	1133
1	TRUE	0.038	5	530	3	0.006	0.6	REAC:R-MMU-75158	rea	74	TRAIL  signaling	1	ENSMUSG00000022074,ENSMUSG00000026029,ENSMUSG00000026031	1133
1	TRUE	0.00717	10	530	5	0.009	0.5	REAC:R-MMU-1250342	rea	92	PI3K events in ERBB4 signaling	1	ENSMUSG00000024486,ENSMUSG00000027665,ENSMUSG00000029377,ENSMUSG00000041417,ENSMUSG00000082361	1133
1	TRUE	0.0471	120	530	15	0.028	0.125	REAC:R-MMU-1630316	rea	49	Glycosaminoglycan metabolism	1	ENSMUSG00000005087,ENSMUSG00000010047,ENSMUSG00000010051,ENSMUSG00000013846,ENSMUSG00000017009,ENSMUSG00000017929,ENSMUSG00000020592,ENSMUSG00000021504,ENSMUSG00000027221,ENSMUSG00000031910,ENSMUSG00000034612,ENSMUSG00000036599,ENSMUSG00000045216,ENSMUSG00000051022,ENSMUSG00000056124	1133
1	TRUE	0.0139	153	530	20	0.038	0.131	REAC:R-MMU-168898	rea	47	Toll-Like Receptors Cascades	1	ENSMUSG00000018932,ENSMUSG00000019960,ENSMUSG00000020115,ENSMUSG00000020623,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021408,ENSMUSG00000021754,ENSMUSG00000022414,ENSMUSG00000025779,ENSMUSG00000026029,ENSMUSG00000027995,ENSMUSG00000031530,ENSMUSG00000032041,ENSMUSG00000039005,ENSMUSG00000042349,ENSMUSG00000051439,ENSMUSG00000052684,ENSMUSG00000053716,ENSMUSG00000060477	1133
1	TRUE	0.05	76	530	11	0.021	0.145	REAC:R-MMU-168142	rea	47	Toll Like Receptor 10 (TLR10) Cascade	2	ENSMUSG00000018932,ENSMUSG00000019960,ENSMUSG00000020623,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021754,ENSMUSG00000022414,ENSMUSG00000031530,ENSMUSG00000052684,ENSMUSG00000053716,ENSMUSG00000060477	1133
1	TRUE	0.00159	113	530	19	0.036	0.168	REAC:R-MMU-166016	rea	47	Toll Like Receptor 4 (TLR4) Cascade	2	ENSMUSG00000018932,ENSMUSG00000019960,ENSMUSG00000020115,ENSMUSG00000020623,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021408,ENSMUSG00000021754,ENSMUSG00000022414,ENSMUSG00000025779,ENSMUSG00000026029,ENSMUSG00000031530,ENSMUSG00000032041,ENSMUSG00000039005,ENSMUSG00000042349,ENSMUSG00000051439,ENSMUSG00000052684,ENSMUSG00000053716,ENSMUSG00000060477	1133
1	TRUE	0.00159	93	530	17	0.032	0.183	REAC:R-MMU-166166	rea	47	MyD88-independent TLR4 cascade 	3	ENSMUSG00000018932,ENSMUSG00000019960,ENSMUSG00000020115,ENSMUSG00000020623,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021408,ENSMUSG00000022414,ENSMUSG00000025779,ENSMUSG00000026029,ENSMUSG00000031530,ENSMUSG00000039005,ENSMUSG00000042349,ENSMUSG00000051439,ENSMUSG00000052684,ENSMUSG00000053716,ENSMUSG00000060477	1133
1	TRUE	0.00159	93	530	17	0.032	0.183	REAC:R-MMU-937061	rea	47	TRIF(TICAM1)-mediated TLR4 signaling 	4	ENSMUSG00000018932,ENSMUSG00000019960,ENSMUSG00000020115,ENSMUSG00000020623,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021408,ENSMUSG00000022414,ENSMUSG00000025779,ENSMUSG00000026029,ENSMUSG00000031530,ENSMUSG00000039005,ENSMUSG00000042349,ENSMUSG00000051439,ENSMUSG00000052684,ENSMUSG00000053716,ENSMUSG00000060477	1133
1	TRUE	0.00478	9	530	5	0.009	0.556	REAC:R-MMU-2562578	rea	47	TRIF-mediated programmed cell death	5	ENSMUSG00000021408,ENSMUSG00000025779,ENSMUSG00000026029,ENSMUSG00000039005,ENSMUSG00000051439	1133
1	TRUE	0.0403	17	530	5	0.009	0.294	REAC:R-MMU-936964	rea	47	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	5	ENSMUSG00000020115,ENSMUSG00000025779,ENSMUSG00000039005,ENSMUSG00000042349,ENSMUSG00000051439	1133
1	TRUE	0.0299	77	530	12	0.023	0.156	REAC:R-MMU-181438	rea	47	Toll Like Receptor 2 (TLR2) Cascade	2	ENSMUSG00000018932,ENSMUSG00000019960,ENSMUSG00000020623,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021754,ENSMUSG00000022414,ENSMUSG00000031530,ENSMUSG00000032041,ENSMUSG00000052684,ENSMUSG00000053716,ENSMUSG00000060477	1133
1	TRUE	0.0299	77	530	12	0.023	0.156	REAC:R-MMU-168188	rea	47	Toll Like Receptor TLR6:TLR2 Cascade	3	ENSMUSG00000018932,ENSMUSG00000019960,ENSMUSG00000020623,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021754,ENSMUSG00000022414,ENSMUSG00000031530,ENSMUSG00000032041,ENSMUSG00000052684,ENSMUSG00000053716,ENSMUSG00000060477	1133
1	TRUE	0.0299	77	530	12	0.023	0.156	REAC:R-MMU-168179	rea	47	Toll Like Receptor TLR1:TLR2 Cascade	3	ENSMUSG00000018932,ENSMUSG00000019960,ENSMUSG00000020623,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021754,ENSMUSG00000022414,ENSMUSG00000031530,ENSMUSG00000032041,ENSMUSG00000052684,ENSMUSG00000053716,ENSMUSG00000060477	1133
1	TRUE	0.0299	77	530	12	0.023	0.156	REAC:R-MMU-166058	rea	47	MyD88:Mal cascade initiated on plasma membrane	4	ENSMUSG00000018932,ENSMUSG00000019960,ENSMUSG00000020623,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021754,ENSMUSG00000022414,ENSMUSG00000031530,ENSMUSG00000032041,ENSMUSG00000052684,ENSMUSG00000053716,ENSMUSG00000060477	1133
1	TRUE	0.05	76	530	11	0.021	0.145	REAC:R-MMU-168176	rea	47	Toll Like Receptor 5 (TLR5) Cascade	2	ENSMUSG00000018932,ENSMUSG00000019960,ENSMUSG00000020623,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021754,ENSMUSG00000022414,ENSMUSG00000031530,ENSMUSG00000052684,ENSMUSG00000053716,ENSMUSG00000060477	1133
1	TRUE	0.05	76	530	11	0.021	0.145	REAC:R-MMU-975871	rea	47	MyD88 cascade initiated on plasma membrane	3	ENSMUSG00000018932,ENSMUSG00000019960,ENSMUSG00000020623,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021754,ENSMUSG00000022414,ENSMUSG00000031530,ENSMUSG00000052684,ENSMUSG00000053716,ENSMUSG00000060477	1133
