	groupID	featureID	exonBaseMean	dispersion	stat	pvalue	padj	GFP	Vpr	log2fold_Vpr_GFP	genomicData.seqnames	genomicData.start	genomicData.end	genomicData.width	genomicData.strand	countData.QMCDP007A3_pWPIonly_S1	countData.QMCDP008AB_pWPIonly_S2	countData.QMCDP009AJ_pWPIonly_S3	countData.QMCDP010AM_pWPIHXB_S1	countData.QMCDP011AU_pWPIHXB_S2	countData.QMCDP012A4_pWPIHXB_S3	transcripts	gene_name
200	ENSG00000168397	E001	15.5693328505895	0.00907884028588939	51.1774043349466	8.4384379317486e-13	4.6226606833912e-08	3.47066345926871	9.38164812214866	3.0301831187716	2	242576628	242577026	399	+	4	3	4	27	30	24	ENST00000405546	ATG4B
201	ENSG00000168421	E001	19.5380245534678	0.0206919829952283	19.4330534954117	1.04188188584554e-05	0.0154257652941904	9.91970257630051	5.91365438505736	-1.62620613663929	4	40192673	40192958	286	+	27	35	25	12	10	13	ENST00000505618	RHOH
202	ENSG00000168439	E034	36.8980890008277	0.0182550876668616	16.5271105954837	4.79594216292729e-05	0.0404194627118953	8.77830160465479	12.4711592942418	1.17627751842861	11	63971095	63971525	431	+	29	36	27	42	36	55	ENST00000540887	STIP1
203	ENSG00000168675	E043	824.224760518111	0.00175720648938375	29.8069722582021	4.77272470589356e-08	0.000261454632113555	30.3905988807356	29.5952857239231	-0.159088425146816	18	13645777	13646733	957	+	568	979	795	461	1127	1214	c("ENST00000361205", "ENST00000361303", "ENST00000585931", "ENST00000435606", "ENST00000359446", "ENST00000399848")	LDLRAD4
204	ENSG00000168906	E020	201.711392570341	0.00107411284339325	18.1068984730003	2.0884343228478e-05	0.022881304127985	20.7995418528757	19.2069151892259	-0.352823560497082	2	85770158	85770341	184	+	264	313	232	139	163	142	c("ENST00000481412", "ENST00000409017")	MAT2A
205	ENSG00000168906	E021	453.312961590266	0.00160963005013029	44.963848627653	2.00705758877675e-11	5.49743108853895e-07	26.5683494479812	24.2435705929575	-0.479664141673377	2	85770342	85770731	390	+	635	718	525	302	344	295	ENST00000409017	MAT2A
206	ENSG00000170291	E032	78.2968691817453	0.0108614908361584	14.6327904503619	0.000130621919019669	0.0733907625211946	12.9964461738441	15.9580930457349	0.766005657329422	17	7162399	7162889	491	+	66	89	74	72	84	96	c("ENST00000574993", "ENST00000356683")	ELP5
207	ENSG00000171045	E010	10.7651361066858	0.0143027609163607	17.7030230260011	2.58215913343412e-05	0.0266892942431424	7.3387074175366	3.99593614065663	-1.83459418873726	8	143381477	143381846	370	-	21	12	20	6	4	3	ENST00000518928	TSNARE1
208	ENSG00000172354	E021	7.17114009256974	0.0158912476405438	13.4751269744821	0.000241746830425033	0.0978944142172102	3.33427758335422	6.27398144319288	1.88427659806535	7	100274993	100275038	46	+	2	3	6	13	10	8	c("ENST00000431068", "ENST00000303210", "ENST00000470354", "ENST00000451587", "ENST00000469287", "ENST00000480159", "ENST00000393924", "ENST00000436220", "ENST00000412215", "ENST00000424361", "ENST00000419828", "ENST00000393926")	GNB2
209	ENSG00000172366	E006	37.6430206729408	0.0213537457290531	17.8992631006072	2.32911274624367e-05	0.0247749757964999	8.8308148505241	12.6923948410602	1.21929977533869	16	696747	697416	670	+	30	38	29	36	49	49	ENST00000575894	FAM195A
210	ENSG00000172890	E019	4.57543526802032	0.0121179379331137	15.0428241945544	0.000105099077288195	0.0636796426183068	1.91904544912596	5.07584067555755	2.85377330668756	11	71175099	71175188	90	+	2	0	1	8	7	9	c("ENST00000529120", "ENST00000533769", "ENST00000528509", "ENST00000525200", "ENST00000524949", "ENST00000319023")	NADSYN1
211	ENSG00000173914	E016	24.0955135664572	0.00457788007824199	18.262906815202	1.92417721620232e-05	0.0219600733501624	6.72713097288686	9.75621247871062	1.1778053015733	11	66444563	66445219	657	-	11	9	15	31	34	45	ENST00000525754	RBM4B
212	ENSG00000174013	E004	126.628959751489	0.0011688647107645	17.2683451925366	3.24548769970768e-05	0.0311914143294187	16.2216346962465	18.1052899279232	0.445098323596001	3	196304324	196304680	357	+	112	119	88	122	160	176	c("ENST00000440469", "ENST00000311630")	FBXO45
213	ENSG00000175137	E018	53.5970727586898	0.00659805660634227	51.2743648174876	8.03176540078526e-13	4.6226606833912e-08	8.74993816886902	13.9977111977132	1.60247303965498	1	249120034	249120832	799	-	21	18	23	64	108	90	ENST00000366472	SH3BP5L
214	ENSG00000175309	E015	20.144065370877	0.00708547112248952	13.4060691974115	0.000250811452763561	0.099203625948308	6.45573904547084	9.32983894301358	1.15824299360033	5	177642432	177643992	1561	-	6	17	12	8	32	52	ENST00000481811	PHYKPL
215	ENSG00000175449	E005	7.70204934729718	0.0131132099987997	14.7282672936302	0.000124170602401278	0.0704890131621183	3.75548866699786	6.64980696852809	1.71280369349684	5	94982583	94983748	1166	+	4	7	6	12	9	8	c("ENST00000311364", "ENST00000458310")	RFESD
216	ENSG00000175792	E003	84.3264923062164	0.00601954416119066	29.085933332724	6.92378841889504e-08	0.000329819176848252	13.1252852253672	16.6073342882572	0.887933271778816	3	127783628	127784063	436	-	82	80	75	89	84	104	c("ENST00000472125", "ENST00000585057", "ENST00000464873")	RUVBL1
217	ENSG00000176148	E001	4.14189257249452	0.0157045478232496	22.280606763791	2.35573761085069e-06	0.00516198648240046	1.46062776780196	5.31947510180306	3.78537613071815	11	33060963	33061117	155	+	1	1	0	6	6	11	c("ENST00000532687", "ENST00000334274", "ENST00000530419")	TCP11L1
218	ENSG00000176715	E048	54.835256988192	0.0150946147676206	23.6689321580441	1.14414756548249e-06	0.00291523478068356	9.6873062567608	14.0640780273387	1.29002335168649	16	89220998	89222171	1174	+	12	33	36	35	79	146	c("ENST00000537116", "ENST00000317447")	ACSF3
219	ENSG00000177425	E014	29.6256738713724	0.00474005597621561	23.7139886983105	1.11767190932651e-06	0.00291523478068356	7.9379163261821	11.0901215077234	1.09038111958318	12	79997448	79998501	1054	-	43	10	14	42	33	35	ENST00000551712	PAWR
220	ENSG00000178035	E035	22.7195225002954	0.0208924620859819	26.7097248945921	2.36428592176753e-07	0.00089438974995407	6.22063734982633	10.9384872163315	1.79860863705575	3	49065966	49066190	225	-	13	18	16	31	22	37	ENST00000485500	IMPDH2
221	ENSG00000178057	E006	89.8628539462104	0.00314494536269172	15.9371763595316	6.54798813795717e-05	0.0484918054580602	14.1562714342786	16.2857360583238	0.534883056148386	3	49059218	49059545	328	+	72	93	126	71	102	86	ENST00000326925	NDUFAF3
222	ENSG00000178950	E015	16.4435626992995	0.00457999578291548	17.4165349741929	3.00203085149403e-05	0.0299007731046717	8.72685535398395	5.74153928789021	-1.29941819449251	4	845763	847616	1854	-	25	26	23	7	8	14	ENST00000511345	GAK
223	ENSG00000180769	E001	14.3654670968399	0.0373953262083841	13.4841476620167	0.000240587399238297	0.0978944142172102	5.36098159172	7.40746371255053	0.988445353041691	4	85887538	85887945	408	+	10	7	2	15	27	27	ENST00000451762	WDFY3-AS2
224	ENSG00000181350	E001	2294.5922716529	0.0247375752142263	22.591643352445	2.00354183397648e-06	0.00457316771696106	39.359839198263	35.0876831114051	-0.835727077119021	17	16344891	16345327	437	-	2337	3006	3752	1479	2081	1474	ENST00000409887	FAM211A
225	ENSG00000181350	E002	73.9501176146935	0.0188591771159563	24.5841044001511	7.11361129868531e-07	0.00210643643542313	12.9911409745508	15.0966511691154	0.553594181164456	17	16345328	16346574	1247	-	48	75	63	65	99	105	c("ENST00000409887", "ENST00000409083")	FAM211A
226	ENSG00000181350	E003	53.7582700800799	0.0214628976248896	26.4751217322418	2.669540619743e-07	0.000943484546388009	11.003721174816	13.6010977584022	0.74295637092528	17	16346575	16347445	871	-	31	55	39	53	74	78	c("ENST00000409887", "ENST00000470794", "ENST00000409083")	FAM211A
227	ENSG00000181938	E015	13.7858086481975	0.00485882783141013	15.5361362188149	8.09430597186191e-05	0.0545679011790483	8.07254796142051	5.23303588164645	-1.33086618308134	16	58426298	58426478	181	+	17	22	23	6	8	10	c("ENST00000328514", "ENST00000564814", "ENST00000426538", "ENST00000318129")	GINS3
228	ENSG00000182287	E003	34.1820246549239	0.00423121580153184	20.6052061490931	5.64424165856006e-06	0.0104812610948332	11.8353902695165	8.84633963170172	-0.968662958742823	X	15848182	15849228	1047	-	36	34	48	20	32	41	ENST00000380291	AP1S2
229	ENSG00000182473	E038	97.796915460152	0.00262606029800826	18.2697117893068	1.91731550072358e-05	0.0219600733501624	16.8924846285028	14.6143440143195	-0.561911011583838	17	74088396	74090494	2099	-	103	122	112	63	85	122	ENST00000405068	EXOC7
230	ENSG00000183207	E003	26.9371702351186	0.0264576825486193	19.2830717961147	1.12701148377009e-05	0.0156300800233947	7.18682997206792	11.4374200214384	1.50638873795121	19	49496873	49497145	273	+	25	16	24	30	28	40	c("ENST00000601968", "ENST00000596837", "ENST00000595090")	RUVBL2
231	ENSG00000184432	E007	14.1653234286792	0.00542711423001336	16.8951816669721	3.95017277491572e-05	0.0352896403928956	8.12982126922706	5.05842611257337	-1.45497361046767	3	139077042	139077113	72	-	20	25	22	9	4	8	c("ENST00000333188", "ENST00000502734", "ENST00000503326", "ENST00000507777")	COPB2
232	ENSG00000184436	E010	53.9222875720367	0.00498631054106525	22.8487585580663	1.75262495620348e-06	0.00421915427239994	11.0950667027177	13.8213157455966	0.773564576971673	22	21355077	21355544	468	-	39	52	63	51	58	66	c("ENST00000466670", "ENST00000476667", "ENST00000471073")	THAP7
233	ENSG00000184983	E001	251.907120602875	0.00219349682762485	18.6139602805666	1.60044263946653e-05	0.01970198836688	21.0247870560876	22.2914348224317	0.272962037367869	22	42481529	42482119	591	-	209	270	292	248	266	251	c("ENST00000498737", "ENST00000602404")	NDUFA6
234	ENSG00000185627	E020	51.7746221368468	0.00773170787727387	13.7694908826047	0.000206665321787254	0.089935246144626	10.8932533265357	13.5773037839719	0.770721035361943	11	247449	248197	749	+	52	42	47	50	57	68	ENST00000527047	PSMD13
235	ENSG00000185650	E013	98.9994433328052	0.00229315311687026	37.1033920578241	1.12028672338184e-09	1.36378726652401e-05	17.2895116863216	14.3035624474616	-0.736086955904319	14	69261464	69262759	1296	-	105	117	121	74	94	99	ENST00000408913	ZFP36L1
236	ENSG00000185813	E001	342.345182461751	0.00505732336509488	13.6261557343554	0.000223056132780716	0.0943570502691922	23.0387798063966	24.4156059229657	0.288863018146056	17	79858841	79862201	3361	-	416	288	270	365	378	366	ENST00000538936	PCYT2
237	ENSG00000186063	E016	19.0195227536092	0.0162829490731099	16.7307436150035	4.30772540935517e-05	0.0380615331693364	5.88290701600951	9.2860483590951	1.42608838854072	1	222884888	222885549	662	-	13	7	10	15	32	40	ENST00000474863	AIDA
238	ENSG00000186350	E012	10.151472984097	0.0076090372629869	18.7099943802282	1.52182746730264e-05	0.019441215487059	7.37281359732022	4.51761248472801	-1.48548502111362	9	137309004	137309173	170	+	5	20	18	3	10	8	c("ENST00000540193", "ENST00000481739", "ENST00000356384")	RXRA
239	ENSG00000186350	E019	219.743043730006	0.0107813368485185	21.9644492266091	2.7774788242519e-06	0.00585204105659013	19.0174357331261	21.6954206773954	0.58978975029318	9	137328866	137332431	3566	+	76	212	155	104	409	422	ENST00000356384	RXRA
240	ENSG00000186951	E026	21.0103150628355	0.0037458335059465	20.486363172008	6.00576166473363e-06	0.0109667209918591	9.70606513344596	6.89584074475312	-1.08455154899033	22	46615912	46616554	643	+	29	34	19	15	17	17	ENST00000493286	PPARA
241	ENSG00000188312	E011	227.860011451218	0.0191699105694734	15.923722999242	6.59469434042001e-05	0.0484918054580602	19.2381822954466	22.6312546550599	0.740254832203393	9	95377447	95382815	5369	+	198	220	171	210	255	347	ENST00000375587	CENPP
242	ENSG00000188732	E013	16.5379673519111	0.0080147608375743	26.0480329911806	3.33027966634036e-07	0.00113392028544928	5.49807760499277	8.97311890748882	1.51971912319417	7	23731873	23734532	2660	+	10	10	9	17	26	29	ENST00000462546	FAM221A
243	ENSG00000189007	E001	229.169192733207	0.000895876351115351	25.9416973727694	3.51885596331535e-07	0.00113392028544928	21.6864225431026	20.1021095303129	-0.345552147667469	6	143743969	143748125	4157	-	304	319	273	148	195	183	ENST00000606514	ADAT2
244	ENSG00000189007	E007	63.9233989093189	0.00398025691524545	13.6090039921299	0.000225103284325637	0.0948567924510978	12.2060832713918	14.5038171792302	0.623025971423327	6	143762575	143763114	540	-	71	67	45	60	72	78	ENST00000606514	ADAT2
245	ENSG00000196405	E051	381.450860625242	0.00121584892248688	33.5779693649037	6.84637828785291e-09	5.7700222921057e-05	22.6379650070697	24.8937785064915	0.473174853593713	14	100606630	100607516	887	+	172	217	266	282	616	801	ENST00000555848	EVL
246	ENSG00000196591	E002	177.56956050046	0.00253664361986454	21.4484416659754	3.6347129639551e-06	0.00737456336586757	18.1792633797701	20.5006327108592	0.521130534156654	6	114257320	114261881	4562	-	136	158	174	135	224	267	c("ENST00000398283", "ENST00000519065")	HDAC2
247	ENSG00000196839	E013	23.7042688961601	0.00560147390537801	19.3725358136834	1.0754259196537e-05	0.0155033966590919	7.00016840530795	10.2503445713609	1.21826345744025	20	43254964	43255096	133	-	12	20	17	24	35	37	ENST00000545776	ADA
248	ENSG00000197150	E062	158.872282681605	0.00283653083611659	22.8282494248726	1.77142710547815e-06	0.00421915427239994	17.6403977424429	19.6743299476492	0.463217696660996	7	150742651	150744869	2219	+	161	149	140	146	166	212	ENST00000358849	ABCB8
249	ENSG00000197498	E014	239.865367494772	0.00263342477408453	16.3979768293043	5.13399991681423e-05	0.0419769626034329	20.6345383557003	21.9952483781959	0.294772204194548	6	111347304	111349466	2163	+	271	309	238	244	212	194	ENST00000607388	RPF2
250	ENSG00000197603	E073	6.29422693241533	0.00926823496737765	13.3905020917028	0.000252901681630122	0.0996705541106454	6.14826484834092	3.28258474134109	-1.86837058190084	5	37227345	37227494	150	-	10	14	5	3	5	3	c("ENST00000425232", "ENST00000508244", "ENST00000274258")	C5orf42
251	ENSG00000197694	E030	14.2830637868087	0.00499280838943755	29.5669721999099	5.40175756372608e-08	0.000272332117592168	8.93781607855361	4.83592112488924	-1.89188248460928	9	131355322	131356453	1132	+	19	25	22	4	10	10	ENST00000475367	SPTAN1
252	ENSG00000197965	E016	21.1080563990522	0.00590957892937571	26.9395591832939	2.09918046684212e-07	0.000851816334474654	6.11207192690195	9.86448621845561	1.50752009900718	1	167742606	167743146	541	+	16	11	8	29	34	29	ENST00000465787	MPZL1
253	ENSG00000197969	E083	98.0055166271444	0.00267967697317097	26.64170752524	2.4489962303191e-07	0.00089438974995407	17.1259372512588	14.2446963497982	-0.712816513994575	9	79997195	79997922	728	+	154	138	92	46	86	99	ENST00000376634	VPS13A
254	ENSG00000198369	E001	614.121614434545	0.00268033718356417	14.2553740194464	0.000159604425478416	0.08151861773257	28.4059300529554	27.3667259413007	-0.210346725139519	2	65537985	65540126	2142	-	441	1125	654	308	753	588	ENST00000356388	SPRED2
255	ENSG00000198393	E005	29.7299998320952	0.0049959685975398	13.4514191754545	0.000244820918708271	0.0978944142172102	8.30884593200441	10.5089730437927	0.764505548531036	12	133563054	133563459	406	+	28	18	16	44	32	40	c("ENST00000540238", "ENST00000545101", "ENST00000328654", "ENST00000544181", "ENST00000537956")	ZNF26
256	ENSG00000198464	E004	23.9550630420215	0.0087899668441613	14.1469234372911	0.000169073367168556	0.0834415146564026	10.2259969792947	7.34990864019484	-1.05906277607042	19	52817406	52817532	127	+	41	21	24	22	23	15	c("ENST00000334564", "ENST00000468240", "ENST00000595962", "ENST00000598016")	ZNF480
257	ENSG00000198668	E022	102.295487605418	0.00306245797193319	17.848340122806	2.39227852278391e-05	0.0252021941839664	16.8068672266513	15.1388260370878	-0.408259474142907	14	90870206	90870312	107	+	109	106	104	96	97	114	c("ENST00000447653", "ENST00000356978", "ENST00000554296", "ENST00000553995", "ENST00000553964", "ENST00000557020", "ENST00000555267", "ENST00000553542", "ENST00000544280", "ENST00000553422")	CALM1
258	ENSG00000198771	E011	16.1709809772033	0.00940253239197253	14.0578207137513	0.00017727509445644	0.0851869030650721	5.74444933016098	8.50002164403014	1.21367479411193	1	167610628	167610978	351	+	14	7	8	15	24	31	c("ENST00000475127", "ENST00000461790")	RCSD1
259	ENSG00000204592	E006	5.71286206495777	0.0130464028785299	15.9321983557071	6.56523143265706e-05	0.0484918054580602	2.2975859220274	5.52471999918318	2.58553956576949	6	30457773	30458016	244	+	0	4	0	7	11	13	ENST00000484194	HLA-E
260	ENSG00000205464	E013	47.5186424112021	0.00377755855462329	35.3955620143026	2.69099343737794e-09	2.68027839078184e-05	13.222231678884	9.64726245512279	-1.07866055521747	5	81613817	81614147	331	+	40	87	89	20	27	34	c("ENST00000514672", "ENST00000380167", "ENST00000439350")	ATP6AP1L
261	ENSG00000213585	E010	6.79201840960178	0.0184689288134386	13.7191019019231	0.000212284356081414	0.091209014199968	3.38074320522471	6.27717886470365	1.84523109475382	5	133324479	133324934	456	-	5	3	5	12	5	10	ENST00000466080	VDAC1
262	ENSG00000213918	E046	82.0480696668863	0.00378203487461857	24.045434992971	9.40890643955941e-07	0.00257714651832752	16.1771331329842	13.3611623562502	-0.719898117578317	16	3712806	3713487	682	+	82	99	73	67	87	99	ENST00000575152	DNASE1
263	ENSG00000224660	E008	33.3091907926278	0.0487565049623398	15.1412908840551	9.97574107467537e-05	0.0624549796356333	12.3646151897163	8.12837005824768	-1.39116042784721	3	15300564	15302089	1526	+	35	35	14	28	31	64	ENST00000420195	SH3BP5-AS1
264	ENSG00000229124	E001	55.8210825583367	0.0317250296759565	15.0746354409616	0.00010334260947752	0.0636091178627866	14.0484263348979	11.125934282059	-0.824030526577952	10	17256238	17257194	957	-	67	56	81	48	46	42	ENST00000437232	VIM-AS1
265	ENSG00000229124	E006	1600.32862527127	0.02721295412338	15.3942721739342	8.72523732545566e-05	0.0565653521805665	33.1563730507726	35.8407710978251	0.528276072659438	10	17271344	17271984	641	-	1235	1238	1130	1423	2422	2375	ENST00000605833	VIM-AS1
266	ENSG00000231607	E001	38.5303255421983	0.00867792714672655	14.8008235006879	0.000119483314064595	0.0692636553203449	9.33578824004402	12.254436860757	0.915815718714637	13	50601269	50601542	274	-	33	34	36	46	42	42	ENST00000425586	DLEU2
267	ENSG00000232104	E001	9.78756270077644	0.0383294830355097	15.4102837518958	8.65161816122201e-05	0.0564219398202266	7.51377823253219	4.11459828209489	-1.82162401242199	9	3526723	3526777	55	+	14	18	11	7	6	5	ENST00000423112	RP11-509J21.1
268	ENSG00000232104	E006	34.2843053595417	0.00502478578841484	15.7459659130857	7.24422551549991e-05	0.0515384309044936	9.01513320281848	10.7977500991959	0.594391111481484	9	3668086	3668408	323	+	29	22	13	43	44	57	ENST00000457566	RP11-509J21.1
269	ENSG00000233184	E014	62.5338245035938	0.00591513805122832	15.8218236218606	6.95951523958766e-05	0.0501643689920858	14.2326538828718	12.1712375890093	-0.562766856063876	1	101552408	101552727	320	+	49	81	97	36	63	61	c("ENST00000446527", "ENST00000451213", "ENST00000449473")	RP11-421L21.3
270	ENSG00000234492	E012	13.1162431471543	0.009811611949979	18.5788486463756	1.63019318418347e-05	0.0198452472939454	8.13030061379379	5.35068577223822	-1.28660275995074	4	109541464	109541551	88	-	17	23	13	5	12	13	c("ENST00000506795", "ENST00000509984", "ENST00000507248", "ENST00000510212")	RPL34-AS1
271	ENSG00000235162	E005	45.0349932645121	0.00468498410910937	38.0727457283904	6.81555249390506e-10	9.33406952921533e-06	13.5236441242193	9.44776894063099	-1.22843291506242	12	105724488	105724630	143	+	63	64	59	21	42	32	c("ENST00000552457", "ENST00000549893", "ENST00000443585")	C12orf75
272	ENSG00000248278	E001	28.9317900890916	0.00618367024857438	15.5446971562942	8.05773455107053e-05	0.0545679011790483	10.5687382765766	8.51960018978869	-0.703747980074149	17	46952222	46952275	54	-	29	40	40	15	31	25	ENST00000508743	SUMO2P17
273	ENSG00000250565	E006	43.9705271250224	0.0038278474636127	19.1133570347011	1.23179787924769e-05	0.0168697799057669	11.8615827288609	9.41517110900866	-0.774717291313332	2	46761439	46762951	1513	-	66	86	67	15	27	16	ENST00000505245	ATP6V1E2
274	ENSG00000256092	E001	8.38568894726266	0.0167758736667898	13.8436739748504	0.000198664409390015	0.088841102128934	4.20484376991388	6.573450872695	1.34358233452311	12	123848415	123849499	1085	+	5	8	6	10	10	12	ENST00000602918	hsa-mir-8072
275	ENSG00000257167	E004	279.469894248358	0.00462080015156816	17.4293213454397	2.98190487990248e-05	0.0299007731046717	21.6803072217528	23.1128906379985	0.305528154227018	12	98909255	98909675	421	-	309	286	315	206	294	311	c("ENST00000546421", "ENST00000548760")	TMPO-AS1
276	ENSG00000268240	E001	20.2033475177942	0.123687100344941	14.6049333193634	0.000132567047025445	0.0740629426098788	6.05593114118289	4.17002951108234	-1.11770605996278	19	21770234	21770413	180	-	13	45	64	3	1	0	ENST00000594927	RP11-678G14.4
277	ENSG00000269893	E004	65.3321968822061	0.00524501120439106	14.9823010949648	0.000108524279789443	0.0643747719702753	12.0965943039061	14.4365320335852	0.637144922350388	4	119199948	119200098	151	+	55	90	113	47	57	39	ENST00000602414	SNHG8
278	ENSG00000272168	E019	509.529626383394	0.00118781672221436	14.365774430833	0.000150513372927648	0.0796653120333358	24.8845618467951	26.2402426806095	0.27927160294101	6	22146883	22147436	554	+	199	284	327	526	802	969	ENST00000606197	CASC15
